src/slic3r/GUI/Plater.cpp	16766	option	ConfigOptionStrings	"filament_colour"	Project	R
src/slic3r/GUI/Plater.cpp	16777	option	ConfigOptionStrings	"filament_multi_colour"	Project	R
src/slic3r/GUI/Plater.cpp	16787	option	ConfigOptionStrings	"filament_colour_type"	Project	R
src/slic3r/GUI/Plater.cpp	16819	option	ConfigOptionEnum<FilamentMapMode>	"filament_map_mode"	Project	W
src/slic3r/GUI/Plater.cpp	16829	option	ConfigOptionInts	"filament_map"	Project	W
src/slic3r/GUI/Plater.cpp	16835	option	ConfigOptionInts	"filament_map"	Project	R
src/slic3r/GUI/Plater.cpp	16842	option	ConfigOptionEnum<FilamentMapMode>	"filament_map_mode"	Project	R
src/slic3r/GUI/Plater.cpp	17132	option	ConfigOptionString	"printer_model"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	17739	option	ConfigOptionStrings	"filament_colour"	Adhoc	R
src/slic3r/GUI/Plater.cpp	17740	option	ConfigOptionStrings	"filament_type"	Adhoc	R
